主類別,子類別,二級類別,同異類別,臺灣語詞,大陸語詞
政經社會,職場,,大陸特有,,开小会
政經社會,職場,,大陸特有,,文山会海
政經社會,職場,,大陸特有,,文秘
政經社會,職場,,大陸特有,,业委会/业主委员会
政經社會,職場,,大陸特有,,以点带面
政經社會,職場,,大陸特有,,出工
政經社會,職場,,大陸特有,,出乘
政經社會,職場,,大陸特有,,包干儿
政經社會,職場,,大陸特有,,包片儿
政經社會,職場,,大陸特有,,包保
政經社會,職場,,大陸特有,,包产
政經社會,職場,,大陸特有,,半脱产
政經社會,職場,,大陸特有,,外宣
政經社會,職場,,大陸特有,,外智
政經社會,職場,,大陸特有,,对话会
政經社會,職場,,大陸特有,,平均主义/绝对平均主义
政經社會,職場,,大陸特有,,归口
政經社會,職場,,大陸特有,,用工
政經社會,職場,,大陸特有,,立卷
政經社會,職場,,大陸特有,,立项
政經社會,職場,,大陸特有,,全休
政經社會,職場,,大陸特有,,农转非
政經社會,職場,,大陸特有,,农轻重
政經社會,職場,,大陸特有,,决心书
政經社會,職場,,大陸特有,,吃干饭
政經社會,職場,,大陸特有,,吃劳保
政經社會,職場,,大陸特有,,吃空额
政經社會,職場,,大陸特有,,吃皇粮
政經社會,職場,,大陸特有,,在编
政經社會,職場,,大陸特有,,好处费
政經社會,職場,,大陸特有,,年审
政經社會,職場,,大陸特有,,扛活
政經社會,職場,,大陸特有,,死工资
政經社會,職場,,大陸特有,,灰色收入
政經社會,職場,,大陸特有,,考语
政經社會,職場,,大陸特有,,行天桥/走猫步
政經社會,職場,,大陸特有,,设岗定责
政經社會,職場,,大陸特有,,两张皮
政經社會,職場,,大陸特有,,串岗
政經社會,職場,,大陸特有,,劳动手段/劳动资料
政經社會,職場,,大陸特有,,劳动日
政經社會,職場,,大陸特有,,劳动保护
政經社會,職場,,大陸特有,,劳动强度
政經社會,職場,,大陸特有,,听会
政經社會,職場,,大陸特有,,吹风会
政經社會,職場,,大陸特有,,宏观调控
政經社會,職場,,大陸特有,,岗位工资
政經社會,職場,,大陸特有,,岗位津贴
政經社會,職場,,大陸特有,,批件
政經社會,職場,,大陸特有,,批条
政經社會,職場,,大陸特有,,报批
政經社會,職場,,大陸特有,,私活儿
政經社會,職場,,大陸特有,,辛苦费/跑路费
政經社會,職場,,大陸特有,,阳光工资
政經社會,職場,,大陸特有,,事务主义
政經社會,職場,,大陸特有,,定编
政經社會,職場,,大陸特有,,拆台
政經社會,職場,,大陸特有,,空白点
政經社會,職場,,大陸特有,,补台
政經社會,職場,,大陸特有,,轮岗
政經社會,職場,,大陸特有,,返岗
政經社會,職場,,大陸特有,,复杂劳动
政經社會,職場,,大陸特有,,复岗
政經社會,職場,,大陸特有,,复转
政經社會,職場,,大陸特有,,封顶
政經社會,職場,,大陸特有,,待岗
政經社會,職場,,大陸特有,,持证上岗
政經社會,職場,,大陸特有,,挂任
政經社會,職場,,大陸特有,,挂靠
政經社會,職場,,大陸特有,,挂靠费
政經社會,職場,,大陸特有,,挂职
政經社會,職場,,大陸特有,,看点
政經社會,職場,,大陸特有,,倒休/调休
政經社會,職場,,大陸特有,,倒逼
政經社會,職場,,大陸特有,,效益工资
政經社會,職場,,大陸特有,,浮夸风
政經社會,職場,,大陸特有,,海归
政經社會,職場,,大陸特有,,病休
政經社會,職場,,大陸特有,,神仙会
政經社會,職場,,大陸特有,,胶皮饭碗
政經社會,職場,,大陸特有,,能上能下
政經社會,職場,,大陸特有,,铁工资
政經社會,職場,,大陸特有,,铁交椅
政經社會,職場,,大陸特有,,圈阅
政經社會,職場,,大陸特有,,培训券
政經社會,職場,,大陸特有,,清点费
政經社會,職場,,大陸特有,,离休
政經社會,職場,,大陸特有,,离退休
政經社會,職場,,大陸特有,,3A办公/移动办公
政經社會,職場,,大陸特有,,第二职业
政經社會,職場,,大陸特有,,脱岗/离岗
政經社會,職場,,大陸特有,,陪聊
政經社會,職場,,大陸特有,,提干
政經社會,職場,,大陸特有,,煮夹生饭
政經社會,職場,,大陸特有,,硬目标
政經社會,職場,,大陸特有,,硬任务
政經社會,職場,,大陸特有,,硬指标
政經社會,職場,,大陸特有,,窗口行业
政經社會,職場,,大陸特有,,超假
政經社會,職場,,大陸特有,,搞花架子
政經社會,職場,,大陸特有,,搭错车
政經社會,職場,,大陸特有,,新老交替
政經社會,職場,,大陸特有,,新鲜血液
政經社會,職場,,大陸特有,,歇班
政經社會,職場,,大陸特有,,碰头会
政經社會,職場,,大陸特有,,落聘待岗
政經社會,職場,,大陸特有,,解剖麻雀
政經社會,職場,,大陸特有,,零报告
政經社會,職場,,大陸特有,,境外就业
政經社會,職場,,大陸特有,,增岗
政經社會,職場,,大陸特有,,履职
政經社會,職場,,大陸特有,,潜绩
政經社會,職場,,大陸特有,,踩点
政經社會,職場,,大陸特有,,霸王面
政經社會,職場,,大陸特有,,择业期
政經社會,職場,,大陸特有,,斩件式
政經社會,職場,,大陸特有,,內退/退养
政經社會,職場,,大陸特有,,满负荷
政經社會,職場,,大陸特有,,现场会
政經社會,職場,,大陸特有,,窝工
政經社會,職場,,大陸特有,,竞岗/竞争上岗
政經社會,職場,,大陸特有,,简单劳动
政經社會,職場,,大陸特有,,练手
政經社會,職場,,大陸特有,,结构工资
政經社會,職場,,大陸特有,,职介
政經社會,職場,,大陸特有,,职务工资
政經社會,職場,,大陸特有,,脑库/思想库
政經社會,職場,,大陸特有,,记工
政經社會,職場,,大陸特有,,试岗
政經社會,職場,,大陸特有,,试点
政經社會,職場,,大陸特有,,诚实劳动
政經社會,職場,,大陸特有,,误工
政經社會,職場,,大陸特有,,调干
政經社會,職場,,大陸特有,,责任事故
政經社會,職場,,大陸特有,,责权利
政經社會,職場,,大陸特有,,购物假
政經社會,職場,,大陸特有,,转岗
政經社會,職場,,大陸特有,,软目标
政經社會,職場,,大陸特有,,软任务
政經社會,職場,,大陸特有,,软指标
政經社會,職場,,大陸特有,,违规记分
政經社會,職場,,大陸特有,,顶岗
政經社會,職場,,大陸特有,,顶班
政經社會,職場,,大陸特有,,传帮带
政經社會,職場,,大陸特有,,内招
政經社會,職場,,大陸特有,,压锭
政經社會,職場,,大陸特有,,外脑
政經社會,職場,,大陸特有,,套改
政經社會,職場,,大陸特有,,委培
政經社會,職場,,大陸特有,,招干
政經社會,職場,,大陸特有,,明补
政經社會,職場,,大陸特有,,暗补
政經社會,職場,,大陸特有,,服务忌语
政經社會,職場,,大陸特有,,职务消费
政經社會,職場,,大陸特有,,算死账
政經社會,職場,,大陸特有,,通气会
政經社會,職場,,大陸特有,,陪会
政經社會,職場,,大陸特有,,坐班
政經社會,職場,,大陸特有,,引智
政經社會,職場,,大陸特有,,处子秀
政經社會,職場,,大陸特有,,在岗
政經社會,職場,,大陸特有,,在聘
政經社會,職場,,大陸特有,,扛长工
政經社會,職場,,大陸特有,,条条杠杠
政經社會,職場,,大陸特有,,条条框框
政經社會,職場,,大陸特有,,拔尖子
政經社會,職場,,大陸特有,,画圈
政經社會,職場,,大陸特有,,做夹生饭
政經社會,職場,,大陸特有,,富余人员
政經社會,職場,,大陸特有,,踏足
政經社會,職場,,大陸特有,,竞聘
其他,網路新詞,,臺灣特有,很夯,
其他,網路新詞,,臺灣特有,按讚,
其他,網路新詞,,大陸特有,,互粉
其他,網路新詞,,大陸特有,,爪机
其他,網路新詞,,大陸特有,,牛人
其他,網路新詞,,大陸特有,,投诉网
其他,網路新詞,,大陸特有,,拍砖
其他,網路新詞,,大陸特有,,很二
其他,網路新詞,,大陸特有,,炫客
其他,網路新詞,,大陸特有,,晒客
其他,網路新詞,,大陸特有,,菊花教
其他,網路新詞,,大陸特有,,毁三观
其他,網路新詞,,大陸特有,,跟帖
其他,網路新詞,,大陸特有,,雷人
其他,網路新詞,,大陸特有,,雷倒
其他,網路新詞,,大陸特有,,躺枪
其他,網路新詞,,大陸特有,,热帖
其他,網路新詞,,大陸特有,,给力
其他,網路新詞,,大陸特有,,钻石男
其他,網路新詞,,大陸特有,,拉黑
其他,網路新詞,,大陸特有,,贴子
其他,其他,,同實異名,人肉盾牌,人肉盾牌/人体盾牌
其他,其他,,同實異名,心理準備,心理准备/思想准备
其他,其他,,同實異名,出頭,出头/冒头/冒尖
其他,其他,,同實異名,即溶,速溶
其他,其他,,同實異名,告捷,告捷/告胜
其他,其他,,同實異名,定時,定时/定点
其他,其他,,同實異名,招數/著數/招式,招数/着数
其他,其他,,同實異名,直立式,立式
其他,其他,,同實異名,花式,花样
其他,其他,,同實異名,品質,品质/质量
其他,其他,,同實異名,哈拉,海吹
其他,其他,,同實異名,哈啾,阿嚏
其他,其他,,同實異名,穿幫,穿帮/穿崩/穿绷/穿煲
其他,其他,,同實異名,倒數,倒读数
其他,其他,,同實異名,倒數計時,倒计时
其他,其他,,同實異名,拿喬/拿翹,拿乔
其他,其他,,同實異名,留海/劉海/瀏海,留海/刘海/刘海儿
其他,其他,,同實異名,退役/除役,退役
其他,其他,,同實異名,脫帽,免冠
其他,其他,,同實異名,雪人,雪人/雪罗汉
其他,其他,,同實異名,換腦袋,换脑瓜子
其他,其他,,同實異名,普普,普普/波普
其他,其他,,同實異名,硬實力,硬实力/硬力量
其他,其他,,同實異名,硬體,硬件
其他,其他,,同實異名,跌破眼鏡,跌破眼镜/跌眼镜
其他,其他,,同實異名,準點,准点/正点
其他,其他,,同實異名,資訊,信息
其他,其他,,同實異名,零增長/零成長,零增长
其他,其他,,同實異名,網路,网络
其他,其他,,同實異名,震撼彈,重磅炸弹
其他,其他,,同實異名,導火線,导火线/导火索/导爆索
其他,其他,,同實異名,機制,机制/机理
其他,其他,,同實異名,燙髮,烫发/烫头
其他,其他,,同實異名,離題,离题/走题/跑题
其他,其他,,同實異名,攝影,摄像
其他,其他,,同名異實,正點,正点
其他,其他,,同名異實,油品,油品
其他,其他,,同名異實,空檔,空档
其他,其他,,同名異實,很感冒,很感冒
其他,其他,,同名異實,晨練,晨练
其他,其他,,同名異實,梯次,梯次
其他,其他,,同名異實,脫線,脱线
其他,其他,,同名異實,感冒,感冒
其他,其他,,同名異實,落忍,落忍
其他,其他,,同名異實,零突破,零突破
其他,其他,,同名異實,摸頭,摸头
其他,其他,,同名異實,滿點,满点
其他,其他,,同名異實,窩心,窝心
其他,其他,,同名異實,鐵齒,铁齿
其他,其他,,臺灣特有,一把罩,
其他,其他,,臺灣特有,三不五時,
其他,其他,,臺灣特有,三振,
其他,其他,,臺灣特有,上空,
其他,其他,,臺灣特有,上壘,
其他,其他,,臺灣特有,口袋名單,
其他,其他,,臺灣特有,大尾,
其他,其他,,臺灣特有,大車拼,
其他,其他,,臺灣特有,大會串,
其他,其他,,臺灣特有,五四三,
其他,其他,,臺灣特有,歹命,
其他,其他,,臺灣特有,歹勢,
其他,其他,,臺灣特有,水噹噹,
其他,其他,,臺灣特有,牛步化,
其他,其他,,臺灣特有,代誌,
其他,其他,,臺灣特有,凸槌,
其他,其他,,臺灣特有,出包,
其他,其他,,臺灣特有,包粽,
其他,其他,,臺灣特有,古早,
其他,其他,,臺灣特有,幼齒,
其他,其他,,臺灣特有,打高空,
其他,其他,,臺灣特有,打啵,
其他,其他,,臺灣特有,打槍,
其他,其他,,臺灣特有,正港,
其他,其他,,臺灣特有,白目,
其他,其他,,臺灣特有,交流道,
其他,其他,,臺灣特有,仿襲,
其他,其他,,臺灣特有,吃排頭,
其他,其他,,臺灣特有,好加在,
其他,其他,,臺灣特有,好康,
其他,其他,,臺灣特有,有料,
其他,其他,,臺灣特有,死翹翹,
其他,其他,,臺灣特有,兵變,
其他,其他,,臺灣特有,冷感,
其他,其他,,臺灣特有,呆水位,
其他,其他,,臺灣特有,形塑,
其他,其他,,臺灣特有,抓包,
其他,其他,,臺灣特有,更齡,
其他,其他,,臺灣特有,沒路用/無路用,
其他,其他,,臺灣特有,走透透,
其他,其他,,臺灣特有,兩光,
其他,其他,,臺灣特有,阿莎力,
其他,其他,,臺灣特有,阿達,
其他,其他,,臺灣特有,保留地,
其他,其他,,臺灣特有,垮臉,
其他,其他,,臺灣特有,歪哥,
其他,其他,,臺灣特有,洽詢,
其他,其他,,臺灣特有,研議,
其他,其他,,臺灣特有,借過,
其他,其他,,臺灣特有,臭蓋,
其他,其他,,臺灣特有,鬥陣,
其他,其他,,臺灣特有,假仙,
其他,其他,,臺灣特有,偷跑,
其他,其他,,臺灣特有,唬爛,
其他,其他,,臺灣特有,情資,
其他,其他,,臺灣特有,掉漆/落漆,
其他,其他,,臺灣特有,脫序,
其他,其他,,臺灣特有,麻吉,
其他,其他,,臺灣特有,剩餘價值,
其他,其他,,臺灣特有,喇舌,
其他,其他,,臺灣特有,喝茫,
其他,其他,,臺灣特有,惡質,
其他,其他,,臺灣特有,換軌,
其他,其他,,臺灣特有,揪甘心,
其他,其他,,臺灣特有,揪團,
其他,其他,,臺灣特有,普普,
其他,其他,,臺灣特有,硬拗,
其他,其他,,臺灣特有,硬喬,
其他,其他,,臺灣特有,硬頸,
其他,其他,,臺灣特有,陽春型,
其他,其他,,臺灣特有,愛現,
其他,其他,,臺灣特有,裝笑尾,
其他,其他,,臺灣特有,跟監,
其他,其他,,臺灣特有,撇步,
其他,其他,,臺灣特有,稱頭,
其他,其他,,臺灣特有,認分,
其他,其他,,臺灣特有,踹共,
其他,其他,,臺灣特有,龜毛,
其他,其他,,臺灣特有,營隊,
其他,其他,,臺灣特有,擺道,
其他,其他,,臺灣特有,續攤,
其他,其他,,臺灣特有,顧人怨,
其他,其他,,臺灣特有,變造,
其他,其他,,臺灣特有,鬱卒,
其他,其他,,大陸特有,,一风吹
其他,其他,,大陸特有,,一锅煮
其他,其他,,大陸特有,,二五眼
其他,其他,,大陸特有,,三缄口
其他,其他,,大陸特有,,三观不正
其他,其他,,大陸特有,,下坡溜
其他,其他,,大陸特有,,下软蛋
其他,其他,,大陸特有,,小锅菜
其他,其他,,大陸特有,,山侃海聊/神侃海聊
其他,其他,,大陸特有,,马大哈
其他,其他,,大陸特有,,不大离
其他,其他,,大陸特有,,内饰
其他,其他,,大陸特有,,分成
其他,其他,,大陸特有,,开小灶
其他,其他,,大陸特有,,开门红
其他,其他,,大陸特有,,开涮
其他,其他,,大陸特有,,开红灯
其他,其他,,大陸特有,,开绿灯
其他,其他,,大陸特有,,手潮
其他,其他,,大陸特有,,毛寸
其他,其他,,大陸特有,,火上房
其他,其他,,大陸特有,,加砝码
其他,其他,,大陸特有,,包袱底儿
其他,其他,,大陸特有,,四化/四个现代化
其他,其他,,大陸特有,,奶声奶气
其他,其他,,大陸特有,,打小九九
其他,其他,,大陸特有,,打头炮
其他,其他,,大陸特有,,打棍子
其他,其他,,大陸特有,,打横炮
其他,其他,,大陸特有,,犯口舌
其他,其他,,大陸特有,,甩重磅炸弹
其他,其他,,大陸特有,,白寿
其他,其他,,大陸特有,,交红运
其他,其他,,大陸特有,,动换
其他,其他,,大陸特有,,吃小灶/吃偏饭
其他,其他,,大陸特有,,吃偏食
其他,其他,,大陸特有,,吃透
其他,其他,,大陸特有,,回头率
其他,其他,,大陸特有,,老鼻子
其他,其他,,大陸特有,,冷招
其他,其他,,大陸特有,,吹耳边风
